species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
BK006941.2_TPA_inf:_Saccharomyces_cerevisiae_S288C_chromosome_VII__complete_sequence,1090940,135,38.05647,123.74649,18.71265,17.15279,36483.94307
BK006934.2_TPA_inf:_Saccharomyces_cerevisiae_S288C_chromosome_VIII__complete_sequence,562643,4,38.48869,7.10934,0.55445,0.98544,2096.03366
BK006942.2_TPA_inf:_Saccharomyces_cerevisiae_S288C_chromosome_IX__complete_sequence,439888,26,38.89898,59.10569,3.60392,8.19282,17426.01668
BK006943.2_TPA_inf:_Saccharomyces_cerevisiae_S288C_chromosome_X__complete_sequence,745751,127,38.36660,170.29836,17.60375,23.60542,50208.74032
BK006944.2_TPA_inf:_Saccharomyces_cerevisiae_S288C_chromosome_XI__complete_sequence,666816,64,38.06317,95.97793,8.87118,13.30382,28296.98884
BK006945.2_TPA_inf:_Saccharomyces_cerevisiae_S288C_chromosome_XII__complete_sequence,1078177,77,38.47117,71.41665,10.67314,9.89926,21055.63388
BK006946.2_TPA_inf:_Saccharomyces_cerevisiae_S288C_chromosome_XIII__complete_sequence,924431,53,38.19666,57.33263,7.34645,7.94700,16903.26909
BK006947.3_TPA_inf:_Saccharomyces_cerevisiae_S288C_chromosome_XIV__complete_sequence,784333,1,38.63121,1.27497,0.13861,0.17673,375.89802
BK006948.2_TPA_inf:_Saccharomyces_cerevisiae_S288C_chromosome_XV__complete_sequence,1091291,2,38.14283,1.83269,0.27722,0.25403,540.32951
BK006949.2_TPA_inf:_Saccharomyces_cerevisiae_S288C_chromosome_XVI__complete_sequence,948066,13,38.06195,13.71207,1.80196,1.90067,4042.70279
CP003002.1_Myceliophthora_thermophila_ATCC_42464_chromosome_1__complete_sequence,10931058,0,52.70844,0.00000,0.00000,0.00000,0.00000
CP003003.1_Myceliophthora_thermophila_ATCC_42464_chromosome_2__complete_sequence,5454242,0,53.06561,0.00000,0.00000,0.00000,0.00000
CP003004.1_Myceliophthora_thermophila_ATCC_42464_chromosome_3__complete_sequence,5062665,0,52.08362,0.00000,0.00000,0.00000,0.00000
CP003005.1_Myceliophthora_thermophila_ATCC_42464_chromosome_4__complete_sequence,4710208,0,50.73745,0.00000,0.00000,0.00000,0.00000
CP003006.1_Myceliophthora_thermophila_ATCC_42464_chromosome_5__complete_sequence,4342007,0,49.65702,0.00000,0.00000,0.00000,0.00000
CP003007.1_Myceliophthora_thermophila_ATCC_42464_chromosome_6__complete_sequence,4127677,0,48.01139,0.00000,0.00000,0.00000,0.00000
CP003008.1_Myceliophthora_thermophila_ATCC_42464_chromosome_7__complete_sequence,4116359,0,51.31544,0.00000,0.00000,0.00000,0.00000
CP003009.1_Thielavia_terrestris_NRRL_8126_chromosome_1__complete_sequence,10101509,0,54.15463,0.00000,0.00000,0.00000,0.00000
CP003010.1_Thielavia_terrestris_NRRL_8126_chromosome_2__complete_sequence,9477512,0,55.07872,0.00000,0.00000,0.00000,0.00000
CP003011.1_Thielavia_terrestris_NRRL_8126_chromosome_3__complete_sequence,4786945,0,52.57780,0.00000,0.00000,0.00000,0.00000
CP003012.1_Thielavia_terrestris_NRRL_8126_chromosome_4__complete_sequence,4578922,0,55.14984,0.00000,0.00000,0.00000,0.00000
CP003013.1_Thielavia_terrestris_NRRL_8126_chromosome_5__complete_sequence,4396881,0,55.73217,0.00000,0.00000,0.00000,0.00000
CP003014.1_Thielavia_terrestris_NRRL_8126_chromosome_6__complete_sequence,3570487,1,56.25373,0.28007,0.13861,0.03882,82.57357
CP009075.1_Verticillium_dahliae_JR2_chromosome_1__complete_sequence,9275483,0,54.33502,0.00000,0.00000,0.00000,0.00000
CP009079.1_Verticillium_dahliae_JR2_chromosome_2__complete_sequence,4277765,0,53.65583,0.00000,0.00000,0.00000,0.00000
CP009077.1_Verticillium_dahliae_JR2_chromosome_3__complete_sequence,4168633,1,54.21849,0.23989,0.13861,0.03325,70.72542
CP009080.1_Verticillium_dahliae_JR2_chromosome_4__complete_sequence,4086908,0,53.79826,0.00000,0.00000,0.00000,0.00000
CP009078.1_Verticillium_dahliae_JR2_chromosome_5__complete_sequence,4171808,0,53.25934,0.00000,0.00000,0.00000,0.00000
CP009076.1_Verticillium_dahliae_JR2_chromosome_6__complete_sequence,3530890,0,53.57718,0.00000,0.00000,0.00000,0.00000
CP009082.1_Verticillium_dahliae_JR2_chromosome_7__complete_sequence,3277570,0,55.26917,0.00000,0.00000,0.00000,0.00000
CP009081.1_Verticillium_dahliae_JR2_chromosome_8__complete_sequence,3361230,0,52.31105,0.00000,0.00000,0.00000,0.00000
HG934059.1_Yarrowia_lipolytica_WSH_Z06_complete_genome__chromosome_YALIOA,2210998,0,48.67510,0.00000,0.00000,0.00000,0.00000
HG934060.1_Yarrowia_lipolytica_WSH_Z06_complete_genome__chromosome_YALIOB,3023969,0,48.91132,0.00000,0.00000,0.00000,0.00000
HG934061.1_Yarrowia_lipolytica_WSH_Z06_complete_genome__chromosome_YALIOC,3189950,0,48.70715,0.00000,0.00000,0.00000,0.00000
HG934062.1_Yarrowia_lipolytica_WSH_Z06_complete_genome__chromosome_YALIOD,3555057,0,49.34802,0.00000,0.00000,0.00000,0.00000
HG934063.1_Yarrowia_lipolytica_WSH_Z06_complete_genome__chromosome_YALIOE,4142257,1,49.35772,0.24141,0.13861,0.03346,71.17566
HG934064.1_Yarrowia_lipolytica_WSH_Z06_complete_genome__chromosome_YALIOF,3968352,0,49.20239,0.00000,0.00000,0.00000,0.00000
LK934652.1_Yarrowia_lipolytica_WSH_Z06_mitochondrial_complete_genome,47916,0,22.66873,0.00000,0.00000,0.00000,0.00000
CP010980.1_Verticillium_dahliae_VdLs.17_chromosome_1__complete_sequence,5989981,1,53.86495,0.16695,0.13861,0.02314,49.22021
CP010981.1_Verticillium_dahliae_VdLs.17_chromosome_2__complete_sequence,6210300,1,54.60081,0.16102,0.13861,0.02232,47.47405
CP010982.1_Verticillium_dahliae_VdLs.17_chromosome_3__complete_sequence,5894008,0,54.31818,0.00000,0.00000,0.00000,0.00000
CP010983.1_Verticillium_dahliae_VdLs.17_chromosome_4__complete_sequence,4331027,0,52.69617,0.00000,0.00000,0.00000,0.00000
CP010984.1_Verticillium_dahliae_VdLs.17_chromosome_5__complete_sequence,3581864,0,53.77474,0.00000,0.00000,0.00000,0.00000
CP010985.1_Verticillium_dahliae_VdLs.17_chromosome_6__complete_sequence,3402923,0,52.53967,0.00000,0.00000,0.00000,0.00000
CP010986.1_Verticillium_dahliae_VdLs.17_chromosome_7__complete_sequence,3272870,0,54.73127,0.00000,0.00000,0.00000,0.00000
CP010987.1_Verticillium_dahliae_VdLs.17_chromosome_8__complete_sequence,3290897,1,55.22356,0.30387,0.13861,0.04212,89.58890
CP002705.1_Ashbya_gossypii_FDAG1_chromosome_I__complete_sequence,693310,0,51.89205,0.00000,0.00000,0.00000,0.00000
CP002706.1_Ashbya_gossypii_FDAG1_chromosome_II__complete_sequence,874947,0,51.40406,0.00000,0.00000,0.00000,0.00000
CP002707.1_Ashbya_gossypii_FDAG1_chromosome_III__complete_sequence,911446,0,52.99298,0.00000,0.00000,0.00000,0.00000
CP002708.1_Ashbya_gossypii_FDAG1_chromosome_IV__complete_sequence,1465717,0,52.28155,0.00000,0.00000,0.00000,0.00000
CP002709.1_Ashbya_gossypii_FDAG1_chromosome_V__complete_sequence,1527143,0,51.34446,0.00000,0.00000,0.00000,0.00000
CP002710.1_Ashbya_gossypii_FDAG1_chromosome_VI__complete_sequence,1837132,0,51.81790,0.00000,0.00000,0.00000,0.00000
CP002711.1_Ashbya_gossypii_FDAG1_chromosome_VII__complete_sequence,1823962,0,51.14164,0.00000,0.00000,0.00000,0.00000
CP002712.1_Ashbya_gossypii_FDAG1_mitochondrion__complete_sequence,23497,0,18.81517,0.00000,0.00000,0.00000,0.00000
CP010913.1_Sporisorium_scitamineum_strain_SSC39_chromosome_1__complete_sequence,2009762,0,55.32461,0.00000,0.00000,0.00000,0.00000
CP010914.1_Sporisorium_scitamineum_strain_SSC39_chromosome_2__complete_sequence,1671606,2,55.13583,1.19645,0.27722,0.16584,352.74747
CP010915.1_Sporisorium_scitamineum_strain_SSC39_chromosome_3__complete_sequence,1566833,0,55.29488,0.00000,0.00000,0.00000,0.00000
CP010916.1_Sporisorium_scitamineum_strain_SSC39_chromosome_4__complete_sequence,1271980,0,55.53936,0.00000,0.00000,0.00000,0.00000
CP010917.1_Sporisorium_scitamineum_strain_SSC39_chromosome_5__complete_sequence,1055339,0,55.17193,0.00000,0.00000,0.00000,0.00000
CP010918.1_Sporisorium_scitamineum_strain_SSC39_chromosome_6__complete_sequence,1032954,0,55.39240,0.00000,0.00000,0.00000,0.00000
CP010919.1_Sporisorium_scitamineum_strain_SSC39_chromosome_7__complete_sequence,938453,0,55.38189,0.00000,0.00000,0.00000,0.00000
CP010920.1_Sporisorium_scitamineum_strain_SSC39_chromosome_8__complete_sequence,837966,0,55.05996,0.00000,0.00000,0.00000,0.00000
CP010921.1_Sporisorium_scitamineum_strain_SSC39_chromosome_9__complete_sequence,808176,0,55.52218,0.00000,0.00000,0.00000,0.00000
CP010922.1_Sporisorium_scitamineum_strain_SSC39_chromosome_10__complete_sequence,875830,0,54.89412,0.00000,0.00000,0.00000,0.00000
CP010923.1_Sporisorium_scitamineum_strain_SSC39_chromosome_11__complete_sequence,790822,0,54.71734,0.00000,0.00000,0.00000,0.00000
CP010924.1_Sporisorium_scitamineum_strain_SSC39_chromosome_12__complete_sequence,716888,0,54.86200,0.00000,0.00000,0.00000,0.00000
CP010925.1_Sporisorium_scitamineum_strain_SSC39_chromosome_13__complete_sequence,681008,0,55.38461,0.00000,0.00000,0.00000,0.00000
CP010926.1_Sporisorium_scitamineum_strain_SSC39_chromosome_14__complete_sequence,652314,0,55.00809,0.00000,0.00000,0.00000,0.00000
CP010927.1_Sporisorium_scitamineum_strain_SSC39_chromosome_15__complete_sequence,634981,0,55.01588,0.00000,0.00000,0.00000,0.00000
CP010928.1_Sporisorium_scitamineum_strain_SSC39_chromosome_16__complete_sequence,653278,0,55.25390,0.00000,0.00000,0.00000,0.00000
CP010929.1_Sporisorium_scitamineum_strain_SSC39_chromosome_17__complete_sequence,605135,0,55.19480,0.00000,0.00000,0.00000,0.00000
CP010930.1_Sporisorium_scitamineum_strain_SSC39_chromosome_18__complete_sequence,598089,0,55.41590,0.00000,0.00000,0.00000,0.00000
CP010931.1_Sporisorium_scitamineum_strain_SSC39_chromosome_19__complete_sequence,580969,0,55.28594,0.00000,0.00000,0.00000,0.00000
CP010932.1_Sporisorium_scitamineum_strain_SSC39_chromosome_20__complete_sequence,573042,0,55.20334,0.00000,0.00000,0.00000,0.00000
CP010933.1_Sporisorium_scitamineum_strain_SSC39_chromosome_21__complete_sequence,539152,0,55.12563,0.00000,0.00000,0.00000,0.00000
CP010934.1_Sporisorium_scitamineum_strain_SSC39_chromosome_22__complete_sequence,475902,0,55.26733,0.00000,0.00000,0.00000,0.00000
CP010935.1_Sporisorium_scitamineum_strain_SSC39_chromosome_23__complete_sequence,140422,0,51.41252,0.00000,0.00000,0.00000,0.00000
CP010936.1_Sporisorium_scitamineum_strain_SSC39_chromosome_24_sequence,87293,0,51.74810,0.00000,0.00000,0.00000,0.00000
CP010937.1_Sporisorium_scitamineum_strain_SSC39_chromosome_25_sequence,82225,0,50.42176,0.00000,0.00000,0.00000,0.00000
CP010938.1_Sporisorium_scitamineum_strain_SSC39_chromosome_26_sequence,99152,0,52.59363,0.00000,0.00000,0.00000,0.00000
CP010939.1_Sporisorium_scitamineum_strain_SSC39_mitochondrion__complete_sequence,88018,4,32.38647,45.44422,0.55445,6.29931,13398.23200
CP011547.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_I__complete_sequence,224154,23,39.30431,102.60986,3.18808,14.22273,30252.26942
CP011548.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_II__complete_sequence,808595,27,38.32570,33.39105,3.74253,4.62844,9844.61856
CP011549.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_III__complete_sequence,313668,30,38.57721,95.64192,4.15837,13.25721,28197.92411
CP011550.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_IV__complete_sequence,1531682,34,37.89844,22.19785,4.71282,3.07689,6544.54928
CP011551.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_V__complete_sequence,552153,63,38.48451,114.09943,8.73257,15.81552,33639.71747
CP011552.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_VI__complete_sequence,270121,2,38.71538,7.40412,0.27722,1.02630,2182.94162
CP011553.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_VII__complete_sequence,1084888,33,38.07599,30.41783,4.57420,4.21629,8968.03099
CP011554.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_VIII__complete_sequence,562640,1,38.48676,1.77734,0.13861,0.24636,524.00842
CP011555.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_IX__complete_sequence,434899,63,38.93097,144.86089,8.73257,20.07955,42709.05955
CP011556.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_X__complete_sequence,745071,73,38.36338,97.97737,10.11869,13.58086,28886.48174
CP011557.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XI__complete_sequence,666444,42,38.05829,63.02143,5.82171,8.73550,18580.48737
CP011558.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XII__complete_sequence,1062294,49,38.40912,46.12676,6.79200,6.39371,13599.46593
CP011559.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XIII__complete_sequence,922588,42,38.20461,45.52401,5.82171,6.31020,13421.75831
CP011560.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XIV__complete_sequence,784302,14,38.63006,17.85031,1.94057,2.47427,5262.77360
CP011561.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XV__complete_sequence,1089058,3,38.14345,2.75467,0.41584,0.38183,812.15386
CP011562.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XVI__complete_sequence,948057,2,38.06041,2.10957,0.27722,0.29241,621.96084
CP011563.1_Saccharomyces_cerevisiae_strain_ySR127_mitochondrion__complete_sequence,85731,6666,17.07633,77755.74478,923.98920,10777.86221,22924578.12734
AP014599.1_Kluyveromyces_marxianus_DNA__chromosome_1__complete_genome__strain:_NBRC_1777,1722779,0,39.99370,0.00000,0.00000,0.00000,0.00000
AP014600.1_Kluyveromyces_marxianus_DNA__chromosome_2__complete_genome__strain:_NBRC_1777,1688883,0,40.26793,0.00000,0.00000,0.00000,0.00000
AP014601.1_Kluyveromyces_marxianus_DNA__chromosome_3__complete_genome__strain:_NBRC_1777,1564943,0,39.92111,0.00000,0.00000,0.00000,0.00000
AP014602.1_Kluyveromyces_marxianus_DNA__chromosome_4__complete_genome__strain:_NBRC_1777,1422013,0,39.80235,0.00000,0.00000,0.00000,0.00000
AP014603.1_Kluyveromyces_marxianus_DNA__chromosome_5__complete_genome__strain:_NBRC_1777,1351988,0,39.95953,0.00000,0.00000,0.00000,0.00000
